Instance,Global Circuit layer,Local Circuit Layer,Number of Teleported Qubits,Total Number of Teleported Qubits,Number of Teleported Qubit Swaps,Total Number of Teleported Qubits Minus Swaps,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_13,q_14,q_15,q_16,q_17,q_18,q_19
0,11,11,2,8,1,4,M_2,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3,M_3
0,12,12,2,10,1,5,M_2,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_3,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
0,13,13,0,10,0,5,M_2,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_3,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
0,14,14,0,10,0,5,M_2,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_3,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
0,15,15,0,10,0,5,M_2,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_3,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
0,16,16,2,12,1,6,M_3,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
0,17,17,0,12,0,6,M_3,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
0,18,18,0,12,0,6,M_3,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
0,19,19,0,12,0,6,M_3,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
0,20,20,0,12,0,6,M_3,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
0,21,21,0,12,0,6,M_3,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
0,22,22,0,12,0,6,M_3,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
0,23,23,2,14,1,7,M_3,M_1,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_0,M_2,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
0,24,24,0,14,0,7,M_3,M_1,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_0,M_2,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
0,25,25,0,14,0,7,M_3,M_1,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_0,M_2,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
1,25,0,0,14,0,7,M_3,M_1,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_0,M_2,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
1,26,1,2,16,1,8,M_3,M_1,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
1,27,2,0,16,0,8,M_3,M_1,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
1,28,3,3,19,0,11,M_3,M_2,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3,M_1
1,29,4,0,19,0,11,M_3,M_2,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3,M_1
1,30,5,0,19,0,11,M_3,M_2,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3,M_1
1,31,6,0,19,0,11,M_3,M_2,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3,M_1
1,32,7,2,21,1,12,M_2,M_3,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3,M_1
1,33,8,0,21,0,12,M_2,M_3,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3,M_1
1,34,9,0,21,0,12,M_2,M_3,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3,M_1
1,35,10,0,21,0,12,M_2,M_3,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3,M_1
1,36,11,2,23,1,13,M_2,M_3,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_1,M_3
1,37,12,0,23,0,13,M_2,M_3,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_1,M_3
1,38,13,0,23,0,13,M_2,M_3,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_1,M_3
1,39,14,0,23,0,13,M_2,M_3,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_1,M_3
1,40,15,2,25,1,14,M_2,M_3,M_1,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_0,M_3
1,41,16,0,25,0,14,M_2,M_3,M_1,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_0,M_3
1,42,17,0,25,0,14,M_2,M_3,M_1,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_0,M_3
1,43,18,0,25,0,14,M_2,M_3,M_1,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_0,M_3
1,44,19,2,27,1,15,M_1,M_3,M_2,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_0,M_3
1,45,20,0,27,0,15,M_1,M_3,M_2,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_0,M_3
1,46,21,0,27,0,15,M_1,M_3,M_2,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_0,M_3
1,47,22,0,27,0,15,M_1,M_3,M_2,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_0,M_3
1,48,23,2,29,1,16,M_1,M_2,M_3,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_0,M_3
1,49,24,0,29,0,16,M_1,M_2,M_3,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_0,M_3
1,50,25,0,29,0,16,M_1,M_2,M_3,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_0,M_3
2,50,0,0,29,0,16,M_1,M_2,M_3,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_0,M_3
2,51,1,4,33,0,20,M_1,M_2,M_3,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
2,52,2,0,33,0,20,M_1,M_2,M_3,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
2,53,3,0,33,0,20,M_1,M_2,M_3,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
2,54,4,0,33,0,20,M_1,M_2,M_3,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
2,55,5,0,33,0,20,M_1,M_2,M_3,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
2,56,6,2,35,1,21,M_0,M_2,M_3,M_1,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
2,57,7,0,35,0,21,M_0,M_2,M_3,M_1,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
2,58,8,0,35,0,21,M_0,M_2,M_3,M_1,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
2,59,9,0,35,0,21,M_0,M_2,M_3,M_1,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
2,60,10,2,37,1,22,M_0,M_1,M_3,M_2,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
2,61,11,0,37,0,22,M_0,M_1,M_3,M_2,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
2,62,12,0,37,0,22,M_0,M_1,M_3,M_2,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
2,63,13,0,37,0,22,M_0,M_1,M_3,M_2,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
2,64,14,2,39,1,23,M_0,M_1,M_2,M_3,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
2,65,15,0,39,0,23,M_0,M_1,M_2,M_3,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
2,66,16,0,39,0,23,M_0,M_1,M_2,M_3,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
2,67,17,0,39,0,23,M_0,M_1,M_2,M_3,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
2,68,18,0,39,0,23,M_0,M_1,M_2,M_3,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
2,69,19,0,39,0,23,M_0,M_1,M_2,M_3,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
2,70,20,2,41,1,24,M_0,M_0,M_2,M_3,M_1,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
2,71,21,0,41,0,24,M_0,M_0,M_2,M_3,M_1,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
2,72,22,0,41,0,24,M_0,M_0,M_2,M_3,M_1,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
2,73,23,0,41,0,24,M_0,M_0,M_2,M_3,M_1,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
2,74,24,2,43,1,25,M_0,M_0,M_1,M_3,M_2,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
2,75,25,0,43,0,25,M_0,M_0,M_1,M_3,M_2,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
3,75,0,0,43,0,25,M_0,M_0,M_1,M_3,M_2,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
3,76,1,0,43,0,25,M_0,M_0,M_1,M_3,M_2,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
3,77,2,0,43,0,25,M_0,M_0,M_1,M_3,M_2,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
3,78,3,2,45,1,26,M_0,M_0,M_1,M_2,M_3,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
3,79,4,0,45,0,26,M_0,M_0,M_1,M_2,M_3,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
3,80,5,0,45,0,26,M_0,M_0,M_1,M_2,M_3,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
3,81,6,0,45,0,26,M_0,M_0,M_1,M_2,M_3,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
3,82,7,0,45,0,26,M_0,M_0,M_1,M_2,M_3,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
3,83,8,2,47,1,27,M_0,M_0,M_0,M_2,M_3,M_1,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
3,84,9,0,47,0,27,M_0,M_0,M_0,M_2,M_3,M_1,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
3,85,10,0,47,0,27,M_0,M_0,M_0,M_2,M_3,M_1,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
3,86,11,0,47,0,27,M_0,M_0,M_0,M_2,M_3,M_1,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
3,87,12,2,49,1,28,M_0,M_0,M_0,M_1,M_3,M_2,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
3,88,13,0,49,0,28,M_0,M_0,M_0,M_1,M_3,M_2,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
3,89,14,0,49,0,28,M_0,M_0,M_0,M_1,M_3,M_2,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
3,90,15,0,49,0,28,M_0,M_0,M_0,M_1,M_3,M_2,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
3,91,16,2,51,1,29,M_0,M_0,M_0,M_1,M_2,M_3,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
3,92,17,0,51,0,29,M_0,M_0,M_0,M_1,M_2,M_3,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
3,93,18,0,51,0,29,M_0,M_0,M_0,M_1,M_2,M_3,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
3,94,19,0,51,0,29,M_0,M_0,M_0,M_1,M_2,M_3,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
3,95,20,2,53,1,30,M_0,M_0,M_0,M_0,M_2,M_3,M_1,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
3,96,21,0,53,0,30,M_0,M_0,M_0,M_0,M_2,M_3,M_1,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
3,97,22,0,53,0,30,M_0,M_0,M_0,M_0,M_2,M_3,M_1,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
3,98,23,0,53,0,30,M_0,M_0,M_0,M_0,M_2,M_3,M_1,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
3,99,24,2,55,1,31,M_0,M_0,M_0,M_0,M_1,M_3,M_2,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
3,100,25,0,55,0,31,M_0,M_0,M_0,M_0,M_1,M_3,M_2,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
4,100,0,0,55,0,31,M_0,M_0,M_0,M_0,M_1,M_3,M_2,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
4,101,1,0,55,0,31,M_0,M_0,M_0,M_0,M_1,M_3,M_2,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
4,102,2,0,55,0,31,M_0,M_0,M_0,M_0,M_1,M_3,M_2,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
4,103,3,4,59,2,33,M_0,M_0,M_0,M_0,M_0,M_2,M_3,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
4,104,4,0,59,0,33,M_0,M_0,M_0,M_0,M_0,M_2,M_3,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
4,105,5,0,59,0,33,M_0,M_0,M_0,M_0,M_0,M_2,M_3,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
4,106,6,0,59,0,33,M_0,M_0,M_0,M_0,M_0,M_2,M_3,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
4,107,7,0,59,0,33,M_0,M_0,M_0,M_0,M_0,M_2,M_3,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
4,108,8,0,59,0,33,M_0,M_0,M_0,M_0,M_0,M_2,M_3,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
4,109,9,0,59,0,33,M_0,M_0,M_0,M_0,M_0,M_2,M_3,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
4,110,10,2,61,1,34,M_0,M_0,M_0,M_0,M_0,M_1,M_3,M_2,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
4,111,11,0,61,0,34,M_0,M_0,M_0,M_0,M_0,M_1,M_3,M_2,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
4,112,12,0,61,0,34,M_0,M_0,M_0,M_0,M_0,M_1,M_3,M_2,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
4,113,13,0,61,0,34,M_0,M_0,M_0,M_0,M_0,M_1,M_3,M_2,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
4,114,14,2,63,1,35,M_0,M_0,M_0,M_0,M_0,M_1,M_2,M_3,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
4,115,15,0,63,0,35,M_0,M_0,M_0,M_0,M_0,M_1,M_2,M_3,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
4,116,16,0,63,0,35,M_0,M_0,M_0,M_0,M_0,M_1,M_2,M_3,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
4,117,17,0,63,0,35,M_0,M_0,M_0,M_0,M_0,M_1,M_2,M_3,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
4,118,18,0,63,0,35,M_0,M_0,M_0,M_0,M_0,M_1,M_2,M_3,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
4,119,19,0,63,0,35,M_0,M_0,M_0,M_0,M_0,M_1,M_2,M_3,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
4,120,20,2,65,1,36,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_3,M_2,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
4,121,21,0,65,0,36,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_3,M_2,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
4,122,22,0,65,0,36,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_3,M_2,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
4,123,23,0,65,0,36,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_3,M_2,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
4,124,24,2,67,1,37,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_3,M_3,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_2,M_3
4,125,25,0,67,0,37,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_3,M_3,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_2,M_3
5,125,0,0,67,0,37,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_3,M_3,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_2,M_3
5,126,1,2,69,1,38,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_2,M_3,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
5,127,2,0,69,0,38,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_2,M_3,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
5,128,3,0,69,0,38,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_2,M_3,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
5,129,4,2,71,1,39,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_3,M_2,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
5,130,5,0,71,0,39,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_3,M_2,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
5,131,6,0,71,0,39,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_3,M_2,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
5,132,7,0,71,0,39,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_3,M_2,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
5,133,8,2,73,1,40,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_2,M_3,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
5,134,9,0,73,0,40,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_2,M_3,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
5,135,10,0,73,0,40,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_2,M_3,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
5,136,11,0,73,0,40,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_2,M_3,M_1,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
5,137,12,2,75,1,41,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_3,M_2,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
5,138,13,0,75,0,41,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_3,M_2,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
5,139,14,0,75,0,41,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_3,M_2,M_1,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
