Instance,Global Circuit layer,Local Circuit Layer,Number of Teleported Qubits,Total Number of Teleported Qubits,Number of Teleported Qubit Swaps,Total Number of Teleported Qubits Minus Swaps,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_13,q_14,q_15,q_16,q_17,q_18,q_19
0,11,11,0,7,0,5,M_2,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_3,M_2,M_2,M_2,M_2,M_3,M_3,M_1,M_0,M_3,M_3
0,12,12,0,7,0,5,M_2,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_3,M_2,M_2,M_2,M_2,M_3,M_3,M_1,M_0,M_3,M_3
0,13,13,0,7,0,5,M_2,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_3,M_2,M_2,M_2,M_2,M_3,M_3,M_1,M_0,M_3,M_3
0,14,14,2,9,1,6,M_3,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_3,M_2,M_2,M_2,M_2,M_3,M_3,M_1,M_0,M_2,M_3
0,15,15,0,9,0,6,M_3,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_3,M_2,M_2,M_2,M_2,M_3,M_3,M_1,M_0,M_2,M_3
1,15,0,0,9,0,6,M_3,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_3,M_2,M_2,M_2,M_2,M_3,M_3,M_1,M_0,M_2,M_3
1,16,1,5,14,1,10,M_3,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_1,M_3,M_3,M_3,M_2,M_3
1,17,2,0,14,0,10,M_3,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_1,M_3,M_3,M_3,M_2,M_3
1,18,3,2,16,1,11,M_3,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_1,M_3,M_3,M_2,M_3,M_3
1,19,4,0,16,0,11,M_3,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_1,M_3,M_3,M_2,M_3,M_3
1,20,5,0,16,0,11,M_3,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_1,M_3,M_3,M_2,M_3,M_3
1,21,6,0,16,0,11,M_3,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_1,M_3,M_3,M_2,M_3,M_3
1,22,7,0,16,0,11,M_3,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_1,M_3,M_3,M_2,M_3,M_3
1,23,8,2,18,1,12,M_3,M_1,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_0,M_3,M_3,M_2,M_3,M_3
1,24,9,0,18,0,12,M_3,M_1,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_0,M_3,M_3,M_2,M_3,M_3
1,25,10,0,18,0,12,M_3,M_1,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_0,M_3,M_3,M_2,M_3,M_3
1,26,11,0,18,0,12,M_3,M_1,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_0,M_3,M_3,M_2,M_3,M_3
1,27,12,2,20,1,13,M_3,M_2,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_0,M_3,M_3,M_1,M_3,M_3
1,28,13,0,20,0,13,M_3,M_2,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_0,M_3,M_3,M_1,M_3,M_3
1,29,14,0,20,0,13,M_3,M_2,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_0,M_3,M_3,M_1,M_3,M_3
1,30,15,0,20,0,13,M_3,M_2,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_0,M_3,M_3,M_1,M_3,M_3
2,30,0,0,20,0,13,M_3,M_2,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_0,M_3,M_3,M_1,M_3,M_3
2,31,1,2,22,1,14,M_3,M_2,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_0,M_2,M_3,M_3,M_1,M_3,M_3
2,32,2,2,24,1,15,M_2,M_3,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_0,M_2,M_3,M_3,M_1,M_3,M_3
2,33,3,2,26,1,16,M_2,M_3,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_0,M_2,M_1,M_3,M_3,M_3,M_3
2,34,4,0,26,0,16,M_2,M_3,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_0,M_2,M_1,M_3,M_3,M_3,M_3
2,35,5,0,26,0,16,M_2,M_3,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_0,M_2,M_1,M_3,M_3,M_3,M_3
2,36,6,0,26,0,16,M_2,M_3,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_0,M_2,M_1,M_3,M_3,M_3,M_3
2,37,7,0,26,0,16,M_2,M_3,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_0,M_2,M_1,M_3,M_3,M_3,M_3
2,38,8,0,26,0,16,M_2,M_3,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_0,M_2,M_1,M_3,M_3,M_3,M_3
2,39,9,2,28,1,17,M_2,M_3,M_1,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_0,M_2,M_0,M_3,M_3,M_3,M_3
2,40,10,0,28,0,17,M_2,M_3,M_1,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_0,M_2,M_0,M_3,M_3,M_3,M_3
2,41,11,0,28,0,17,M_2,M_3,M_1,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_0,M_2,M_0,M_3,M_3,M_3,M_3
2,42,12,0,28,0,17,M_2,M_3,M_1,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_0,M_2,M_0,M_3,M_3,M_3,M_3
2,43,13,2,30,1,18,M_2,M_3,M_2,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_0,M_1,M_0,M_3,M_3,M_3,M_3
2,44,14,0,30,0,18,M_2,M_3,M_2,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_0,M_1,M_0,M_3,M_3,M_3,M_3
2,45,15,0,30,0,18,M_2,M_3,M_2,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_0,M_1,M_0,M_3,M_3,M_3,M_3
3,45,0,0,30,0,18,M_2,M_3,M_2,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_0,M_1,M_0,M_3,M_3,M_3,M_3
3,46,1,3,33,0,21,M_2,M_3,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_2,M_2,M_2,M_2,M_0,M_1,M_1,M_3,M_3,M_3,M_3
3,47,2,2,35,1,22,M_2,M_3,M_1,M_0,M_0,M_0,M_0,M_1,M_1,M_2,M_2,M_2,M_2,M_0,M_1,M_1,M_3,M_3,M_3,M_3
3,48,3,0,35,0,22,M_2,M_3,M_1,M_0,M_0,M_0,M_0,M_1,M_1,M_2,M_2,M_2,M_2,M_0,M_1,M_1,M_3,M_3,M_3,M_3
3,49,4,2,37,1,23,M_2,M_1,M_3,M_0,M_0,M_0,M_0,M_1,M_1,M_2,M_2,M_2,M_2,M_0,M_1,M_1,M_3,M_3,M_3,M_3
3,50,5,0,37,0,23,M_2,M_1,M_3,M_0,M_0,M_0,M_0,M_1,M_1,M_2,M_2,M_2,M_2,M_0,M_1,M_1,M_3,M_3,M_3,M_3
3,51,6,0,37,0,23,M_2,M_1,M_3,M_0,M_0,M_0,M_0,M_1,M_1,M_2,M_2,M_2,M_2,M_0,M_1,M_1,M_3,M_3,M_3,M_3
3,52,7,0,37,0,23,M_2,M_1,M_3,M_0,M_0,M_0,M_0,M_1,M_1,M_2,M_2,M_2,M_2,M_0,M_1,M_1,M_3,M_3,M_3,M_3
3,53,8,0,37,0,23,M_2,M_1,M_3,M_0,M_0,M_0,M_0,M_1,M_1,M_2,M_2,M_2,M_2,M_0,M_1,M_1,M_3,M_3,M_3,M_3
3,54,9,0,37,0,23,M_2,M_1,M_3,M_0,M_0,M_0,M_0,M_1,M_1,M_2,M_2,M_2,M_2,M_0,M_1,M_1,M_3,M_3,M_3,M_3
3,55,10,2,39,1,24,M_2,M_1,M_3,M_1,M_0,M_0,M_0,M_1,M_1,M_2,M_2,M_2,M_2,M_0,M_0,M_1,M_3,M_3,M_3,M_3
3,56,11,0,39,0,24,M_2,M_1,M_3,M_1,M_0,M_0,M_0,M_1,M_1,M_2,M_2,M_2,M_2,M_0,M_0,M_1,M_3,M_3,M_3,M_3
3,57,12,2,41,1,25,M_1,M_1,M_3,M_2,M_0,M_0,M_0,M_1,M_1,M_2,M_2,M_2,M_2,M_0,M_0,M_1,M_3,M_3,M_3,M_3
3,58,13,0,41,0,25,M_1,M_1,M_3,M_2,M_0,M_0,M_0,M_1,M_1,M_2,M_2,M_2,M_2,M_0,M_0,M_1,M_3,M_3,M_3,M_3
3,59,14,0,41,0,25,M_1,M_1,M_3,M_2,M_0,M_0,M_0,M_1,M_1,M_2,M_2,M_2,M_2,M_0,M_0,M_1,M_3,M_3,M_3,M_3
3,60,15,0,41,0,25,M_1,M_1,M_3,M_2,M_0,M_0,M_0,M_1,M_1,M_2,M_2,M_2,M_2,M_0,M_0,M_1,M_3,M_3,M_3,M_3
4,60,0,0,41,0,25,M_1,M_1,M_3,M_2,M_0,M_0,M_0,M_1,M_1,M_2,M_2,M_2,M_2,M_0,M_0,M_1,M_3,M_3,M_3,M_3
4,61,1,3,44,0,28,M_1,M_1,M_3,M_0,M_0,M_0,M_0,M_1,M_2,M_2,M_2,M_2,M_2,M_0,M_1,M_1,M_3,M_3,M_3,M_3
4,62,2,2,46,1,29,M_1,M_1,M_3,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_2,M_0,M_1,M_1,M_3,M_3,M_3,M_3
4,63,3,0,46,0,29,M_1,M_1,M_3,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_2,M_0,M_1,M_1,M_3,M_3,M_3,M_3
4,64,4,2,48,1,30,M_1,M_1,M_1,M_3,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_2,M_0,M_1,M_1,M_3,M_3,M_3,M_3
4,65,5,0,48,0,30,M_1,M_1,M_1,M_3,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_2,M_0,M_1,M_1,M_3,M_3,M_3,M_3
4,66,6,0,48,0,30,M_1,M_1,M_1,M_3,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_2,M_0,M_1,M_1,M_3,M_3,M_3,M_3
4,67,7,0,48,0,30,M_1,M_1,M_1,M_3,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_2,M_0,M_1,M_1,M_3,M_3,M_3,M_3
4,68,8,0,48,0,30,M_1,M_1,M_1,M_3,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_2,M_0,M_1,M_1,M_3,M_3,M_3,M_3
4,69,9,0,48,0,30,M_1,M_1,M_1,M_3,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_2,M_0,M_1,M_1,M_3,M_3,M_3,M_3
4,70,10,2,50,1,31,M_1,M_1,M_1,M_3,M_2,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_0,M_0,M_1,M_1,M_3,M_3,M_3,M_3
4,71,11,0,50,0,31,M_1,M_1,M_1,M_3,M_2,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_0,M_0,M_1,M_1,M_3,M_3,M_3,M_3
4,72,12,0,50,0,31,M_1,M_1,M_1,M_3,M_2,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_0,M_0,M_1,M_1,M_3,M_3,M_3,M_3
4,73,13,0,50,0,31,M_1,M_1,M_1,M_3,M_2,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_0,M_0,M_1,M_1,M_3,M_3,M_3,M_3
4,74,14,2,52,1,32,M_1,M_1,M_1,M_3,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_2,M_0,M_0,M_1,M_1,M_3,M_3,M_3,M_3
4,75,15,0,52,0,32,M_1,M_1,M_1,M_3,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_2,M_0,M_0,M_1,M_1,M_3,M_3,M_3,M_3
5,75,0,0,52,0,32,M_1,M_1,M_1,M_3,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_2,M_0,M_0,M_1,M_1,M_3,M_3,M_3,M_3
5,76,1,2,54,1,33,M_1,M_1,M_1,M_3,M_0,M_0,M_1,M_2,M_2,M_2,M_2,M_2,M_0,M_0,M_0,M_1,M_3,M_3,M_3,M_3
5,77,2,2,56,1,34,M_1,M_1,M_1,M_3,M_1,M_0,M_0,M_2,M_2,M_2,M_2,M_2,M_0,M_0,M_0,M_1,M_3,M_3,M_3,M_3
5,78,3,2,58,1,35,M_1,M_1,M_1,M_1,M_3,M_0,M_0,M_2,M_2,M_2,M_2,M_2,M_0,M_0,M_0,M_1,M_3,M_3,M_3,M_3
5,79,4,0,58,0,35,M_1,M_1,M_1,M_1,M_3,M_0,M_0,M_2,M_2,M_2,M_2,M_2,M_0,M_0,M_0,M_1,M_3,M_3,M_3,M_3
5,80,5,0,58,0,35,M_1,M_1,M_1,M_1,M_3,M_0,M_0,M_2,M_2,M_2,M_2,M_2,M_0,M_0,M_0,M_1,M_3,M_3,M_3,M_3
5,81,6,0,58,0,35,M_1,M_1,M_1,M_1,M_3,M_0,M_0,M_2,M_2,M_2,M_2,M_2,M_0,M_0,M_0,M_1,M_3,M_3,M_3,M_3
5,82,7,2,60,1,36,M_1,M_1,M_1,M_1,M_3,M_2,M_0,M_2,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_1,M_3,M_3,M_3,M_3
5,83,8,0,60,0,36,M_1,M_1,M_1,M_1,M_3,M_2,M_0,M_2,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_1,M_3,M_3,M_3,M_3
5,84,9,0,60,0,36,M_1,M_1,M_1,M_1,M_3,M_2,M_0,M_2,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_1,M_3,M_3,M_3,M_3
5,85,10,0,60,0,36,M_1,M_1,M_1,M_1,M_3,M_2,M_0,M_2,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_1,M_3,M_3,M_3,M_3
5,86,11,2,62,1,37,M_1,M_1,M_1,M_1,M_3,M_0,M_2,M_2,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_1,M_3,M_3,M_3,M_3
5,87,12,0,62,0,37,M_1,M_1,M_1,M_1,M_3,M_0,M_2,M_2,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_1,M_3,M_3,M_3,M_3
5,88,13,0,62,0,37,M_1,M_1,M_1,M_1,M_3,M_0,M_2,M_2,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_1,M_3,M_3,M_3,M_3
5,89,14,0,62,0,37,M_1,M_1,M_1,M_1,M_3,M_0,M_2,M_2,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_1,M_3,M_3,M_3,M_3
6,89,0,0,62,0,37,M_1,M_1,M_1,M_1,M_3,M_0,M_2,M_2,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_1,M_3,M_3,M_3,M_3
6,90,1,2,64,1,38,M_1,M_0,M_1,M_1,M_3,M_1,M_2,M_2,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_1,M_3,M_3,M_3,M_3
6,91,2,2,66,1,39,M_1,M_0,M_1,M_1,M_1,M_3,M_2,M_2,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_1,M_3,M_3,M_3,M_3
6,92,3,0,66,0,39,M_1,M_0,M_1,M_1,M_1,M_3,M_2,M_2,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_1,M_3,M_3,M_3,M_3
6,93,4,0,66,0,39,M_1,M_0,M_1,M_1,M_1,M_3,M_2,M_2,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_1,M_3,M_3,M_3,M_3
6,94,5,0,66,0,39,M_1,M_0,M_1,M_1,M_1,M_3,M_2,M_2,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_1,M_3,M_3,M_3,M_3
6,95,6,0,66,0,39,M_1,M_0,M_1,M_1,M_1,M_3,M_2,M_2,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_1,M_3,M_3,M_3,M_3
6,96,7,0,66,0,39,M_1,M_0,M_1,M_1,M_1,M_3,M_2,M_2,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_1,M_3,M_3,M_3,M_3
6,97,8,0,66,0,39,M_1,M_0,M_1,M_1,M_1,M_3,M_2,M_2,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_1,M_3,M_3,M_3,M_3
6,98,9,2,68,1,40,M_1,M_2,M_1,M_1,M_1,M_3,M_0,M_2,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_1,M_3,M_3,M_3,M_3
6,99,10,0,68,0,40,M_1,M_2,M_1,M_1,M_1,M_3,M_0,M_2,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_1,M_3,M_3,M_3,M_3
6,100,11,2,70,1,41,M_1,M_2,M_3,M_1,M_1,M_3,M_0,M_2,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_1,M_1,M_3,M_3,M_3
6,101,12,0,70,0,41,M_1,M_2,M_3,M_1,M_1,M_3,M_0,M_2,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_1,M_1,M_3,M_3,M_3
6,102,13,2,72,1,42,M_0,M_2,M_3,M_1,M_1,M_3,M_1,M_2,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_1,M_1,M_3,M_3,M_3
6,103,14,0,72,0,42,M_0,M_2,M_3,M_1,M_1,M_3,M_1,M_2,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_1,M_1,M_3,M_3,M_3
7,103,0,0,72,0,42,M_0,M_2,M_3,M_1,M_1,M_3,M_1,M_2,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_1,M_1,M_3,M_3,M_3
7,104,1,2,74,1,43,M_0,M_2,M_3,M_1,M_1,M_1,M_3,M_2,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_1,M_1,M_3,M_3,M_3
7,105,2,0,74,0,43,M_0,M_2,M_3,M_1,M_1,M_1,M_3,M_2,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_1,M_1,M_3,M_3,M_3
7,106,3,0,74,0,43,M_0,M_2,M_3,M_1,M_1,M_1,M_3,M_2,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_1,M_1,M_3,M_3,M_3
7,107,4,0,74,0,43,M_0,M_2,M_3,M_1,M_1,M_1,M_3,M_2,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_1,M_1,M_3,M_3,M_3
7,108,5,0,74,0,43,M_0,M_2,M_3,M_1,M_1,M_1,M_3,M_2,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_1,M_1,M_3,M_3,M_3
7,109,6,2,76,1,44,M_2,M_2,M_3,M_1,M_1,M_1,M_3,M_0,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_1,M_1,M_3,M_3,M_3
7,110,7,0,76,0,44,M_2,M_2,M_3,M_1,M_1,M_1,M_3,M_0,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_1,M_1,M_3,M_3,M_3
7,111,8,0,76,0,44,M_2,M_2,M_3,M_1,M_1,M_1,M_3,M_0,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_1,M_1,M_3,M_3,M_3
7,112,9,0,76,0,44,M_2,M_2,M_3,M_1,M_1,M_1,M_3,M_0,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_1,M_1,M_3,M_3,M_3
7,113,10,2,78,1,45,M_2,M_2,M_3,M_1,M_0,M_1,M_3,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_1,M_1,M_3,M_3,M_3
7,114,11,0,78,0,45,M_2,M_2,M_3,M_1,M_0,M_1,M_3,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_1,M_1,M_3,M_3,M_3
7,115,12,2,80,1,46,M_2,M_2,M_1,M_1,M_0,M_1,M_3,M_3,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_1,M_1,M_3,M_3,M_3
7,116,13,0,80,0,46,M_2,M_2,M_1,M_1,M_0,M_1,M_3,M_3,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_1,M_1,M_3,M_3,M_3
7,117,14,0,80,0,46,M_2,M_2,M_1,M_1,M_0,M_1,M_3,M_3,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_1,M_1,M_3,M_3,M_3
8,117,0,0,80,0,46,M_2,M_2,M_1,M_1,M_0,M_1,M_3,M_3,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_1,M_1,M_3,M_3,M_3
8,118,1,0,80,0,46,M_2,M_2,M_1,M_1,M_0,M_1,M_3,M_3,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_1,M_1,M_3,M_3,M_3
8,119,2,2,82,1,47,M_2,M_2,M_1,M_1,M_2,M_1,M_3,M_3,M_0,M_2,M_2,M_0,M_0,M_0,M_0,M_1,M_1,M_3,M_3,M_3
8,120,3,0,82,0,47,M_2,M_2,M_1,M_1,M_2,M_1,M_3,M_3,M_0,M_2,M_2,M_0,M_0,M_0,M_0,M_1,M_1,M_3,M_3,M_3
8,121,4,0,82,0,47,M_2,M_2,M_1,M_1,M_2,M_1,M_3,M_3,M_0,M_2,M_2,M_0,M_0,M_0,M_0,M_1,M_1,M_3,M_3,M_3
8,122,5,0,82,0,47,M_2,M_2,M_1,M_1,M_2,M_1,M_3,M_3,M_0,M_2,M_2,M_0,M_0,M_0,M_0,M_1,M_1,M_3,M_3,M_3
8,123,6,2,84,1,48,M_2,M_2,M_1,M_0,M_2,M_1,M_3,M_3,M_1,M_2,M_2,M_0,M_0,M_0,M_0,M_1,M_1,M_3,M_3,M_3
8,124,7,0,84,0,48,M_2,M_2,M_1,M_0,M_2,M_1,M_3,M_3,M_1,M_2,M_2,M_0,M_0,M_0,M_0,M_1,M_1,M_3,M_3,M_3
8,125,8,2,86,1,49,M_2,M_2,M_1,M_0,M_2,M_1,M_1,M_3,M_3,M_2,M_2,M_0,M_0,M_0,M_0,M_1,M_1,M_3,M_3,M_3
8,126,9,0,86,0,49,M_2,M_2,M_1,M_0,M_2,M_1,M_1,M_3,M_3,M_2,M_2,M_0,M_0,M_0,M_0,M_1,M_1,M_3,M_3,M_3
8,127,10,0,86,0,49,M_2,M_2,M_1,M_0,M_2,M_1,M_1,M_3,M_3,M_2,M_2,M_0,M_0,M_0,M_0,M_1,M_1,M_3,M_3,M_3
8,128,11,2,88,1,50,M_2,M_2,M_1,M_2,M_2,M_1,M_1,M_3,M_3,M_0,M_2,M_0,M_0,M_0,M_0,M_1,M_1,M_3,M_3,M_3
8,129,12,0,88,0,50,M_2,M_2,M_1,M_2,M_2,M_1,M_1,M_3,M_3,M_0,M_2,M_0,M_0,M_0,M_0,M_1,M_1,M_3,M_3,M_3
8,130,13,0,88,0,50,M_2,M_2,M_1,M_2,M_2,M_1,M_1,M_3,M_3,M_0,M_2,M_0,M_0,M_0,M_0,M_1,M_1,M_3,M_3,M_3
8,131,14,0,88,0,50,M_2,M_2,M_1,M_2,M_2,M_1,M_1,M_3,M_3,M_0,M_2,M_0,M_0,M_0,M_0,M_1,M_1,M_3,M_3,M_3
9,131,0,0,88,0,50,M_2,M_2,M_1,M_2,M_2,M_1,M_1,M_3,M_3,M_0,M_2,M_0,M_0,M_0,M_0,M_1,M_1,M_3,M_3,M_3
9,132,1,3,91,0,53,M_2,M_2,M_2,M_2,M_2,M_1,M_1,M_3,M_3,M_1,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_3,M_3,M_3
9,133,2,0,91,0,53,M_2,M_2,M_2,M_2,M_2,M_1,M_1,M_3,M_3,M_1,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_3,M_3,M_3
9,134,3,2,93,1,54,M_2,M_2,M_2,M_2,M_2,M_1,M_1,M_1,M_3,M_3,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_3,M_3,M_3
9,135,4,0,93,0,54,M_2,M_2,M_2,M_2,M_2,M_1,M_1,M_1,M_3,M_3,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_3,M_3,M_3
