Instance,Global Circuit layer,Local Circuit Layer,Number of Teleported Qubits,Total Number of Teleported Qubits,Number of Teleported Qubit Swaps,Total Number of Teleported Qubits Minus Swaps,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_13,q_14,q_15,q_16,q_17,q_18,q_19
0,11,11,2,8,1,4,M_2,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3,M_3
0,12,12,0,8,0,4,M_2,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3,M_3
0,13,13,0,8,0,4,M_2,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3,M_3
0,14,14,2,10,1,5,M_2,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_0,M_0,M_2,M_2,M_3,M_2,M_2,M_3,M_3,M_3,M_3
0,15,15,0,10,0,5,M_2,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_0,M_0,M_2,M_2,M_3,M_2,M_2,M_3,M_3,M_3,M_3
0,16,16,2,12,1,6,M_3,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_0,M_0,M_2,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
0,17,17,0,12,0,6,M_3,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_0,M_0,M_2,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
0,18,18,0,12,0,6,M_3,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_0,M_0,M_2,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
0,19,19,0,12,0,6,M_3,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_0,M_0,M_2,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
0,20,20,0,12,0,6,M_3,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_0,M_0,M_2,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
1,20,0,0,12,0,6,M_3,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_0,M_0,M_2,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
1,21,1,2,14,1,7,M_3,M_1,M_0,M_0,M_1,M_1,M_1,M_1,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
1,22,2,3,17,0,10,M_3,M_1,M_1,M_0,M_2,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
1,23,3,0,17,0,10,M_3,M_1,M_1,M_0,M_2,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
1,24,4,0,17,0,10,M_3,M_1,M_1,M_0,M_2,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
1,25,5,2,19,1,11,M_3,M_0,M_1,M_1,M_2,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
1,26,6,0,19,0,11,M_3,M_0,M_1,M_1,M_2,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
1,27,7,0,19,0,11,M_3,M_0,M_1,M_1,M_2,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
1,28,8,0,19,0,11,M_3,M_0,M_1,M_1,M_2,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
1,29,9,2,21,1,12,M_3,M_2,M_1,M_1,M_0,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
1,30,10,0,21,0,12,M_3,M_2,M_1,M_1,M_0,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
1,31,11,0,21,0,12,M_3,M_2,M_1,M_1,M_0,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
1,32,12,0,21,0,12,M_3,M_2,M_1,M_1,M_0,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
1,33,13,2,23,1,13,M_2,M_3,M_1,M_1,M_0,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
1,34,14,0,23,0,13,M_2,M_3,M_1,M_1,M_0,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
1,35,15,0,23,0,13,M_2,M_3,M_1,M_1,M_0,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
1,36,16,0,23,0,13,M_2,M_3,M_1,M_1,M_0,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
1,37,17,2,25,1,14,M_2,M_3,M_1,M_0,M_1,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
1,38,18,0,25,0,14,M_2,M_3,M_1,M_0,M_1,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
1,39,19,0,25,0,14,M_2,M_3,M_1,M_0,M_1,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
1,40,20,0,25,0,14,M_2,M_3,M_1,M_0,M_1,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
2,40,0,0,25,0,14,M_2,M_3,M_1,M_0,M_1,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
2,41,1,2,27,1,15,M_2,M_3,M_0,M_1,M_1,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
2,42,2,0,27,0,15,M_2,M_3,M_0,M_1,M_1,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
2,43,3,0,27,0,15,M_2,M_3,M_0,M_1,M_1,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
2,44,4,0,27,0,15,M_2,M_3,M_0,M_1,M_1,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
2,45,5,2,29,1,16,M_0,M_3,M_2,M_1,M_1,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
2,46,6,0,29,0,16,M_0,M_3,M_2,M_1,M_1,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
2,47,7,0,29,0,16,M_0,M_3,M_2,M_1,M_1,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
2,48,8,0,29,0,16,M_0,M_3,M_2,M_1,M_1,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
2,49,9,2,31,1,17,M_0,M_2,M_3,M_1,M_1,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
2,50,10,0,31,0,17,M_0,M_2,M_3,M_1,M_1,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
2,51,11,0,31,0,17,M_0,M_2,M_3,M_1,M_1,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
2,52,12,0,31,0,17,M_0,M_2,M_3,M_1,M_1,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
2,53,13,0,31,0,17,M_0,M_2,M_3,M_1,M_1,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
2,54,14,0,31,0,17,M_0,M_2,M_3,M_1,M_1,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
2,55,15,0,31,0,17,M_0,M_2,M_3,M_1,M_1,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
2,56,16,2,33,1,18,M_1,M_2,M_3,M_0,M_1,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
2,57,17,0,33,0,18,M_1,M_2,M_3,M_0,M_1,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
2,58,18,0,33,0,18,M_1,M_2,M_3,M_0,M_1,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
2,59,19,0,33,0,18,M_1,M_2,M_3,M_0,M_1,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
3,59,0,0,33,0,18,M_1,M_2,M_3,M_0,M_1,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
3,60,1,2,35,1,19,M_1,M_0,M_3,M_2,M_1,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
3,61,2,0,35,0,19,M_1,M_0,M_3,M_2,M_1,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
3,62,3,0,35,0,19,M_1,M_0,M_3,M_2,M_1,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
3,63,4,0,35,0,19,M_1,M_0,M_3,M_2,M_1,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
3,64,5,2,37,1,20,M_1,M_0,M_2,M_3,M_1,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
3,65,6,0,37,0,20,M_1,M_0,M_2,M_3,M_1,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
3,66,7,0,37,0,20,M_1,M_0,M_2,M_3,M_1,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
3,67,8,0,37,0,20,M_1,M_0,M_2,M_3,M_1,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
3,68,9,0,37,0,20,M_1,M_0,M_2,M_3,M_1,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
3,69,10,0,37,0,20,M_1,M_0,M_2,M_3,M_1,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
3,70,11,2,39,1,21,M_1,M_1,M_2,M_3,M_0,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
3,71,12,0,39,0,21,M_1,M_1,M_2,M_3,M_0,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
3,72,13,0,39,0,21,M_1,M_1,M_2,M_3,M_0,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
3,73,14,0,39,0,21,M_1,M_1,M_2,M_3,M_0,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
3,74,15,2,41,1,22,M_1,M_1,M_0,M_3,M_2,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
3,75,16,0,41,0,22,M_1,M_1,M_0,M_3,M_2,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
3,76,17,0,41,0,22,M_1,M_1,M_0,M_3,M_2,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
3,77,18,0,41,0,22,M_1,M_1,M_0,M_3,M_2,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
3,78,19,2,43,1,23,M_1,M_1,M_0,M_2,M_3,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
4,78,0,0,43,0,23,M_1,M_1,M_0,M_2,M_3,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
4,79,1,0,43,0,23,M_1,M_1,M_0,M_2,M_3,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
4,80,2,0,43,0,23,M_1,M_1,M_0,M_2,M_3,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
4,81,3,0,43,0,23,M_1,M_1,M_0,M_2,M_3,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
4,82,4,0,43,0,23,M_1,M_1,M_0,M_2,M_3,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
4,83,5,2,45,1,24,M_1,M_1,M_1,M_2,M_3,M_0,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
4,84,6,0,45,0,24,M_1,M_1,M_1,M_2,M_3,M_0,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
4,85,7,0,45,0,24,M_1,M_1,M_1,M_2,M_3,M_0,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
4,86,8,0,45,0,24,M_1,M_1,M_1,M_2,M_3,M_0,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
4,87,9,2,47,1,25,M_1,M_1,M_1,M_0,M_3,M_2,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
4,88,10,0,47,0,25,M_1,M_1,M_1,M_0,M_3,M_2,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
4,89,11,0,47,0,25,M_1,M_1,M_1,M_0,M_3,M_2,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
4,90,12,0,47,0,25,M_1,M_1,M_1,M_0,M_3,M_2,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
4,91,13,2,49,1,26,M_1,M_1,M_1,M_0,M_2,M_3,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
4,92,14,0,49,0,26,M_1,M_1,M_1,M_0,M_2,M_3,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
4,93,15,0,49,0,26,M_1,M_1,M_1,M_0,M_2,M_3,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
4,94,16,0,49,0,26,M_1,M_1,M_1,M_0,M_2,M_3,M_1,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
4,95,17,2,51,1,27,M_1,M_1,M_1,M_1,M_2,M_3,M_0,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
4,96,18,0,51,0,27,M_1,M_1,M_1,M_1,M_2,M_3,M_0,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
4,97,19,0,51,0,27,M_1,M_1,M_1,M_1,M_2,M_3,M_0,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
5,97,0,0,51,0,27,M_1,M_1,M_1,M_1,M_2,M_3,M_0,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
5,98,1,0,51,0,27,M_1,M_1,M_1,M_1,M_2,M_3,M_0,M_1,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
5,99,2,3,54,0,30,M_1,M_1,M_1,M_1,M_1,M_3,M_2,M_0,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
5,100,3,0,54,0,30,M_1,M_1,M_1,M_1,M_1,M_3,M_2,M_0,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
5,101,4,0,54,0,30,M_1,M_1,M_1,M_1,M_1,M_3,M_2,M_0,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
5,102,5,0,54,0,30,M_1,M_1,M_1,M_1,M_1,M_3,M_2,M_0,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
5,103,6,2,56,1,31,M_1,M_1,M_1,M_1,M_1,M_2,M_3,M_0,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
5,104,7,0,56,0,31,M_1,M_1,M_1,M_1,M_1,M_2,M_3,M_0,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
5,105,8,0,56,0,31,M_1,M_1,M_1,M_1,M_1,M_2,M_3,M_0,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
5,106,9,0,56,0,31,M_1,M_1,M_1,M_1,M_1,M_2,M_3,M_0,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
5,107,10,0,56,0,31,M_1,M_1,M_1,M_1,M_1,M_2,M_3,M_0,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
5,108,11,0,56,0,31,M_1,M_1,M_1,M_1,M_1,M_2,M_3,M_0,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
5,109,12,0,56,0,31,M_1,M_1,M_1,M_1,M_1,M_2,M_3,M_0,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
5,110,13,2,58,1,32,M_1,M_1,M_1,M_1,M_1,M_0,M_3,M_2,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
5,111,14,0,58,0,32,M_1,M_1,M_1,M_1,M_1,M_0,M_3,M_2,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
5,112,15,0,58,0,32,M_1,M_1,M_1,M_1,M_1,M_0,M_3,M_2,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
5,113,16,0,58,0,32,M_1,M_1,M_1,M_1,M_1,M_0,M_3,M_2,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
5,114,17,2,60,1,33,M_1,M_1,M_1,M_1,M_1,M_0,M_2,M_3,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
5,115,18,0,60,0,33,M_1,M_1,M_1,M_1,M_1,M_0,M_2,M_3,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
5,116,19,0,60,0,33,M_1,M_1,M_1,M_1,M_1,M_0,M_2,M_3,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
6,116,0,0,60,0,33,M_1,M_1,M_1,M_1,M_1,M_0,M_2,M_3,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
6,117,1,0,60,0,33,M_1,M_1,M_1,M_1,M_1,M_0,M_2,M_3,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
6,118,2,0,60,0,33,M_1,M_1,M_1,M_1,M_1,M_0,M_2,M_3,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
6,119,3,0,60,0,33,M_1,M_1,M_1,M_1,M_1,M_0,M_2,M_3,M_0,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
6,120,4,2,62,1,34,M_1,M_1,M_1,M_1,M_1,M_0,M_0,M_3,M_2,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
6,121,5,0,62,0,34,M_1,M_1,M_1,M_1,M_1,M_0,M_0,M_3,M_2,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
6,122,6,0,62,0,34,M_1,M_1,M_1,M_1,M_1,M_0,M_0,M_3,M_2,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
6,123,7,0,62,0,34,M_1,M_1,M_1,M_1,M_1,M_0,M_0,M_3,M_2,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
6,124,8,2,64,1,35,M_1,M_1,M_1,M_1,M_1,M_0,M_0,M_2,M_3,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
6,125,9,0,64,0,35,M_1,M_1,M_1,M_1,M_1,M_0,M_0,M_2,M_3,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
6,126,10,0,64,0,35,M_1,M_1,M_1,M_1,M_1,M_0,M_0,M_2,M_3,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
6,127,11,0,64,0,35,M_1,M_1,M_1,M_1,M_1,M_0,M_0,M_2,M_3,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
6,128,12,0,64,0,35,M_1,M_1,M_1,M_1,M_1,M_0,M_0,M_2,M_3,M_0,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
6,129,13,2,66,1,36,M_1,M_1,M_1,M_1,M_1,M_0,M_0,M_0,M_3,M_2,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
6,130,14,0,66,0,36,M_1,M_1,M_1,M_1,M_1,M_0,M_0,M_0,M_3,M_2,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
6,131,15,0,66,0,36,M_1,M_1,M_1,M_1,M_1,M_0,M_0,M_0,M_3,M_2,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
6,132,16,0,66,0,36,M_1,M_1,M_1,M_1,M_1,M_0,M_0,M_0,M_3,M_2,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
6,133,17,2,68,1,37,M_1,M_1,M_1,M_1,M_1,M_0,M_0,M_0,M_2,M_3,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
6,134,18,0,68,0,37,M_1,M_1,M_1,M_1,M_1,M_0,M_0,M_0,M_2,M_3,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
6,135,19,0,68,0,37,M_1,M_1,M_1,M_1,M_1,M_0,M_0,M_0,M_2,M_3,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
7,135,0,0,68,0,37,M_1,M_1,M_1,M_1,M_1,M_0,M_0,M_0,M_2,M_3,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
7,136,1,0,68,0,37,M_1,M_1,M_1,M_1,M_1,M_0,M_0,M_0,M_2,M_3,M_0,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
7,137,2,2,70,1,38,M_1,M_1,M_1,M_1,M_1,M_0,M_0,M_0,M_0,M_3,M_2,M_0,M_2,M_2,M_2,M_2,M_3,M_3,M_3,M_3
